wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q40649,Dra. Cristina Elisabet FERNÁNDEZ DE KIRCHNER,Cristina Fernández de Kirchner,female,1953-02-19,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-15,Q2914766,Vicepresidencia de la Nación,2019-12-10,Q40649-ef57ddee-4ce4-a79b-f832-c94aba566ce8
Q41555918,Norman Dario Martinez,Norman Dario Martinez,male,1974-09-03,11,,,Q110421610,Secretario de Energía de la Nación Argentina,2020-08-21,Q41555918-F197A4DE-1EBC-42C7-A3D7-47B16D815650
Q5217139,Lic. Daniel Fernando FILMUS,Daniel Filmus,male,1955-06-03,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-30,Q78281209,"Ministerio de Ciencia, Tecnología e Innovación",2021-09-20,Q5217139-674BAA0D-CFD6-4808-9526-1212557C446B
Q5474594,Dr. Julián Andrés DOMÍNGUEZ,Julián Domínguez,male,1963-11-24,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-30,Q29582802,"Ministerio de Agricultura, Ganadería y Pesca",2021-09-20,Q5474594-B78A026E-F694-45DE-8C25-A2856BA4AB03
Q5935055,Ing. Jorge Horacio FERRARESI,Jorge Ferraresi,male,1961-08-26,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-15,Q108550549,Ministerio de Desarrollo Territorial y Hábitat,2020-11-11,Q5935055-1EED512F-EBB3-48D4-9EE5-BCA316755479
Q5948039,Lic. Juan CABANDIÉ,Juan Cabandié,male,1978-03-16,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-15,Q41153369,Ministerio de Ambiente y Desarrollo Sostenible,2019-12-10,Q5948039-4DF05D3D-4AD9-45D4-BC68-F6CD097837CF
Q6006648,Dr. Matías Daniel LAMMENS NÚÑEZ,Matías Lammens,male,1980-04-05,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-15,Q108550507,Ministerio de Turismo y Deportes,2019-12-10,Q6006648-B2AD03C4-3FD7-4F86-B57A-A10AE9E245B5
Q6300262,Dr. Juan Luis MANZUR,Juan Manzur,male,1969-01-08,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-30,Q2602792,Jefatura de Gabinete de Ministros,2021-09-20,Q6300262-5922969f-4c70-33a9-73f8-03a79dbb32dc
Q68869954,Lic. Santiago Andrés CAFIERO,Santiago Cafiero,male,1979-08-30,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-30,Q108550536,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",2021-09-20,Q68869954-5a789625-4213-452d-9a9f-3bc162008466
Q70873898,Dr. Claudio Omar MORONI,Claudio Moroni,male,1959-12-01,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-15,Q28146978,"Ministerio de Trabajo, Empleo y Seguridad Social",2019-12-10,Q70873898-70744F0C-5C18-4636-95C0-6C8BF975B210
Q721561,Lic. Jorge Enrique TAIANA,Jorge Taiana,male,1950-05-31,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-15,Q24258967,Ministerio de Defensa,2021-08-10,Q721561-FBAE1DC9-ED1F-48B8-9814-05D45D0B1F19
Q77432169,Dra. Elizabeth Victoria GÓMEZ ALCORTA,Elizabeth Gómez Alcorta,female,1972-11-18,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-15,Q78280470,"Ministerio de las Mujeres, Géneros y Diversidad",2019-12-10,Q77432169-778448e5-41dd-8e4c-a5fb-e31d5b172e08
Q77605455,Dr. Martín Maximiliano GUZMÁN,Martín Guzmán,male,1982-10-12,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-15,Q108550498,Ministerio de Economía,2019-12-10,Q77605455-9F5636E1-CCD1-48FB-9FFF-4BC1A3D51F61
Q93147520,Dra. Carla VIZZOTTI,Carla Vizzotti,female,1972-06-01,11,https://mapadelestado.jefatura.gob.ar/index.php,2021-09-15,Q28504123,Ministerio de Salud,2021-02-20,Q93147520-67b0069d-4161-7ab2-d349-80e9f21e1e0a
